YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,water_l1,avg_water_l1
2018,5,28,17,46,40,1255.39,NULL
2018,5,28,18,0,30,1255.39,NULL
2018,5,28,18,15,30,1255.39,NULL
2018,5,28,18,30,29,1255.39,NULL
2018,5,28,18,46,41,1255.39,NULL
2018,5,28,19,0,29,1255.39,NULL
2018,5,28,19,15,29,1255.39,NULL
2018,5,28,20,45,29,1255.39,NULL
2018,5,28,21,1,41,1255.39,NULL
2018,5,28,21,15,29,1255.39,NULL
2018,5,28,21,31,25,1255.39,NULL
2018,5,28,21,45,29,1255.39,NULL
2018,5,28,22,2,6,1255.39,NULL
2018,5,28,22,15,29,1255.39,NULL
2018,5,28,22,31,40,1255.39,NULL
2018,5,28,22,47,57,1255.39,NULL
2018,5,28,23,0,29,1255.39,NULL
2018,5,28,23,16,40,1255.39,NULL
2018,5,28,23,30,29,1255.39,NULL
2018,5,28,23,46,40,1255.39,NULL
2018,5,29,0,5,49,1255.39,NULL
2018,5,29,0,15,29,1255.39,NULL
2018,5,29,0,31,41,1255.39,NULL
2018,5,29,0,45,29,1255.39,NULL
2018,5,29,1,1,41,1255.39,NULL
2018,5,29,1,15,29,1255.39,NULL
2018,5,29,1,31,40,1255.39,NULL
2018,5,29,1,45,29,1255.39,NULL
2018,5,29,2,2,5,1255.39,NULL
2018,5,29,2,15,30,1255.39,NULL
2018,5,29,2,30,29,1255.39,NULL
2018,5,29,2,46,41,1255.39,NULL
2018,5,29,3,0,31,1255.39,NULL
2018,5,29,3,15,30,1255.39,NULL
2018,5,29,3,30,29,1255.39,NULL
2018,5,29,3,47,6,1255.39,NULL
2018,5,29,4,0,30,1255.39,NULL
2018,5,29,4,15,29,1255.39,NULL
2018,5,29,4,31,25,1255.39,NULL
2018,5,29,4,45,29,1255.39,NULL
2018,5,29,5,1,41,1255.39,NULL
2018,5,29,5,15,29,1255.39,NULL
2018,5,29,5,31,41,1255.39,NULL
2018,5,29,5,45,29,1255.39,NULL
2018,5,29,6,2,5,1255.39,NULL
2018,5,29,6,15,29,1255.39,NULL
2018,5,29,6,31,40,1255.39,NULL
2018,5,29,6,45,29,1255.39,NULL
2018,5,29,7,1,41,1255.39,NULL
2018,5,29,7,15,30,1255.39,NULL
2018,5,29,7,30,30,1255.39,NULL
2018,5,29,7,45,29,1255.39,NULL
2018,5,29,8,16,41,1255.39,NULL
2018,5,29,8,30,30,1255.39,NULL
2018,5,29,8,45,29,1255.39,NULL
2018,5,29,9,0,29,1255.39,NULL
2018,5,29,9,16,41,1255.39,NULL
2018,5,29,9,30,29,1255.39,NULL
2018,5,29,9,46,41,1255.39,NULL
2018,5,29,10,0,29,1255.39,NULL
2018,5,29,10,16,41,1255.39,NULL
2018,5,29,10,30,29,1255.39,NULL
2018,5,29,10,46,40,1255.39,NULL
2018,5,29,11,0,29,1255.39,NULL
2018,5,29,11,16,41,1255.39,NULL
2018,5,29,11,30,30,1255.39,NULL
2018,5,29,11,45,30,1255.39,NULL
2018,5,29,12,0,29,1255.39,NULL
2018,5,29,12,16,52,1255.39,NULL
2018,5,29,12,30,29,1255.39,NULL
2018,5,29,12,46,41,1255.39,NULL
2018,5,29,13,0,30,1255.39,NULL
2018,5,29,13,15,30,1255.39,NULL
2018,5,29,13,31,42,1255.39,NULL
2018,5,29,13,45,30,1255.39,NULL
2018,5,29,14,2,6,1255.39,NULL
2018,5,29,14,15,30,1255.39,NULL
2018,5,29,14,32,6,1255.39,NULL
2018,5,29,14,45,29,1255.39,NULL
2018,5,29,15,1,40,1255.39,NULL
2018,5,29,15,15,29,1255.39,NULL
2018,5,29,15,31,41,1255.39,NULL
2018,5,29,15,45,29,1255.39,NULL
2018,5,29,16,1,39,1255.39,NULL
2018,5,29,16,15,30,1255.39,NULL
2018,5,29,16,31,34,1255.39,NULL
2018,5,29,16,45,29,1255.39,NULL
2018,5,29,17,1,26,1255.39,NULL
2018,5,29,17,15,29,1255.39,NULL
2018,5,29,17,31,41,1255.39,NULL
2018,5,29,17,45,31,1255.39,NULL
2018,5,29,18,0,30,1255.39,NULL
2018,5,29,18,45,30,1255.39,NULL
2018,5,29,19,2,7,1255.39,NULL
2018,5,29,19,15,30,1255.39,NULL
2018,5,29,19,30,29,1255.39,NULL
2018,5,29,19,46,26,1255.39,NULL
2018,5,29,20,0,29,1255.39,NULL
2018,5,29,20,16,41,1255.39,NULL
2018,5,29,20,30,29,1255.39,NULL
2018,5,29,20,46,41,1255.39,NULL
2018,5,29,21,0,29,1255.39,NULL
2018,5,29,21,16,41,1255.39,NULL
2018,5,29,21,30,30,1255.39,NULL
2018,5,29,21,46,41,1255.39,NULL
2018,5,29,22,0,30,1255.39,NULL
2018,5,29,22,16,51,1255.39,NULL
2018,5,29,22,30,30,1255.39,NULL
2018,5,29,22,46,42,1255.39,NULL
2018,5,29,23,0,29,1255.39,NULL
2018,5,29,23,16,41,1255.39,NULL
2018,5,29,23,30,29,1255.39,NULL
2018,5,29,23,46,41,1255.39,NULL
2018,5,30,0,15,30,1255.39,NULL
2018,5,30,0,32,6,1255.39,NULL
2018,5,30,0,45,30,1255.39,NULL
2018,5,30,1,1,41,1255.39,NULL
2018,5,30,1,15,30,1255.39,NULL
2018,5,30,1,31,41,1255.39,NULL
2018,5,30,1,45,30,1255.39,NULL
2018,5,30,2,1,41,1255.39,NULL
2018,5,30,2,15,29,1255.39,NULL
2018,5,30,2,31,41,1255.39,NULL
2018,5,30,2,45,30,1255.39,NULL
2018,5,30,3,1,42,1255.39,NULL
2018,5,30,3,15,30,1255.39,NULL
2018,5,30,3,32,7,1255.39,NULL
2018,5,30,3,45,30,1255.39,NULL
2018,5,30,4,1,42,1255.39,NULL
2018,5,30,4,15,30,1255.39,NULL
2018,5,30,4,30,30,1255.39,NULL
2018,5,30,4,47,30,1255.39,NULL
2018,5,30,5,0,30,1255.39,NULL
2018,5,30,5,15,30,1255.39,NULL
2018,5,30,5,32,7,1255.39,NULL
2018,5,30,5,45,30,1255.39,NULL
2018,5,30,6,0,30,1255.39,NULL
2018,5,30,6,16,41,1255.39,NULL
2018,5,30,6,30,30,1255.39,NULL
2018,5,30,6,46,26,1255.39,NULL
2018,5,30,7,0,30,1255.39,NULL
2018,5,30,7,16,26,1255.39,NULL
2018,5,30,7,30,30,1255.39,NULL
2018,5,30,7,46,26,1255.39,NULL
2018,5,30,8,0,30,1255.39,NULL
2018,5,30,8,16,41,1255.39,NULL
2018,5,30,8,30,30,1255.39,NULL
2018,5,30,8,46,54,1255.39,NULL
2018,5,30,9,0,30,1255.39,NULL
2018,5,30,9,16,35,1255.39,NULL
2018,5,30,9,30,30,1255.39,NULL
2018,5,30,9,46,41,1255.39,NULL
2018,5,30,10,0,30,1255.39,NULL
2018,5,30,10,16,41,1255.39,NULL
2018,5,30,10,30,30,1255.39,NULL
2018,5,30,10,46,41,1255.39,NULL
2018,5,30,11,0,30,1255.39,NULL
2018,5,30,11,16,41,1255.39,NULL
2018,5,30,11,30,30,1255.39,NULL
2018,5,30,11,46,42,1255.39,NULL
2018,5,30,12,0,30,1255.39,NULL
2018,5,30,12,16,35,1255.39,NULL
2018,5,30,12,30,30,1255.39,NULL
2018,5,30,12,46,42,1255.39,NULL
2018,5,30,13,0,31,1255.39,NULL
2018,5,30,13,15,30,1255.39,NULL
2018,5,30,13,31,42,1255.39,NULL
2018,5,30,13,45,30,1255.39,NULL
2018,5,30,14,1,42,1255.39,NULL
2018,5,30,14,15,30,1255.39,NULL
2018,5,30,14,31,42,1255.39,NULL
2018,5,30,14,45,31,1255.39,NULL
2018,5,30,15,2,7,1255.39,NULL
2018,5,30,15,15,31,1255.39,NULL
2018,5,30,15,30,30,1255.39,NULL
2018,5,30,15,47,7,1255.39,NULL
2018,5,30,16,0,30,1255.39,NULL
2018,5,30,16,15,30,1255.39,NULL
2018,5,30,16,31,42,1255.39,NULL
2018,5,30,16,45,30,1255.39,NULL
2018,5,30,17,1,26,1255.39,NULL
2018,5,30,17,15,31,1255.39,NULL
2018,5,30,17,30,30,1255.39,NULL
2018,5,30,17,46,42,1255.39,NULL
2018,5,30,18,0,30,1255.39,NULL
2018,5,30,18,16,42,1255.39,NULL
2018,5,30,18,30,30,1255.39,NULL
2018,5,30,18,46,42,1255.39,NULL
2018,5,30,19,0,30,1255.39,NULL
2018,5,30,19,16,26,1255.39,NULL
2018,5,30,19,30,31,1255.39,NULL
2018,5,30,19,47,7,1255.39,NULL
2018,5,30,20,0,30,1255.39,NULL
2018,5,30,20,16,42,1255.39,NULL
2018,5,30,20,30,31,1255.39,NULL
2018,5,30,20,45,30,1255.39,NULL
2018,5,30,21,1,42,1255.39,NULL
2018,5,30,21,15,30,1255.39,NULL
2018,5,30,21,31,42,1255.39,NULL
2018,5,30,21,45,30,1255.39,NULL
2018,5,30,22,1,41,1255.39,NULL
2018,5,30,22,15,30,1255.39,NULL
2018,5,30,22,31,42,1255.39,NULL
2018,5,30,22,45,30,1255.39,NULL
2018,5,30,23,1,42,1255.39,NULL
2018,5,30,23,15,31,1255.39,NULL
2018,5,30,23,30,31,1255.39,NULL
2018,5,30,23,45,31,1255.39,NULL
2018,5,31,0,5,50,1255.39,NULL
2018,5,31,0,15,31,1255.39,NULL
2018,5,31,0,31,49,1255.39,NULL
2018,5,31,0,45,31,1255.39,NULL
2018,5,31,1,0,30,1255.39,NULL
2018,5,31,1,16,42,1255.39,NULL
2018,5,31,1,30,30,1255.39,NULL
2018,5,31,1,46,42,1255.39,NULL
2018,5,31,2,0,30,1255.39,NULL
2018,5,31,2,16,42,1255.39,NULL
2018,5,31,2,30,30,1255.39,NULL
2018,5,31,3,1,42,1255.39,NULL
2018,5,31,3,15,31,1255.39,NULL
2018,5,31,3,30,30,1255.39,NULL
2018,5,31,3,46,53,1255.39,NULL
2018,5,31,4,0,31,1255.39,NULL
2018,5,31,4,16,42,1255.39,NULL
2018,5,31,4,30,30,1255.39,NULL
2018,5,31,4,46,41,1255.39,NULL
2018,5,31,5,0,30,1255.39,NULL
2018,5,31,5,16,42,1255.39,NULL
2018,5,31,5,30,32,1255.39,NULL
2018,5,31,5,45,31,1255.39,NULL
2018,5,31,6,0,31,1255.39,NULL
2018,5,31,6,15,31,1255.39,NULL
2018,5,31,6,30,31,1255.39,NULL
2018,5,31,6,46,42,1255.39,NULL
2018,5,31,7,0,31,1255.39,NULL
2018,5,31,7,16,42,1255.39,NULL
2018,5,31,7,30,30,1255.39,NULL
2018,5,31,7,46,42,1255.39,NULL
2018,5,31,8,0,30,1255.39,NULL
2018,5,31,8,16,42,1255.39,NULL
2018,5,31,8,30,31,1255.39,NULL
2018,5,31,9,15,32,1255.39,NULL
2018,5,31,9,30,31,1255.39,NULL
2018,5,31,9,45,31,1255.39,NULL
2018,5,31,10,1,43,1255.39,NULL
2018,5,31,10,15,32,1255.39,NULL
2018,5,31,10,30,31,1255.39,NULL
2018,5,31,10,46,42,1255.39,NULL
2018,5,31,11,0,32,1255.39,NULL
2018,5,31,11,15,31,1255.39,NULL
2018,5,31,11,32,7,1255.39,NULL
2018,5,31,11,45,31,1255.39,NULL
2018,5,31,12,1,43,1255.39,NULL
2018,5,31,12,15,30,1255.39,NULL
2018,5,31,12,31,42,1255.39,NULL
2018,5,31,12,45,31,1255.39,NULL
2018,5,31,13,1,36,1255.39,NULL
2018,5,31,13,15,31,1255.39,NULL
2018,5,31,13,30,31,1255.39,NULL
2018,5,31,13,46,42,1255.39,NULL
2018,5,31,14,0,31,1255.39,NULL
2018,5,31,14,17,8,1255.39,NULL
2018,5,31,14,30,31,1255.39,NULL
2018,5,31,14,46,43,1255.39,NULL
2018,5,31,15,0,31,1255.39,NULL
2018,5,31,15,17,8,1255.39,NULL
2018,5,31,15,30,38,1255.39,NULL
2018,5,31,15,45,32,1255.39,NULL
2018,5,31,16,0,31,1255.39,NULL
2018,5,31,16,16,43,1255.39,NULL
2018,5,31,16,30,31,1255.39,NULL
2018,5,31,16,46,43,1255.39,NULL
2018,5,31,17,0,31,1255.39,NULL
2018,5,31,17,16,43,1255.39,NULL
2018,5,31,17,30,31,1255.39,NULL
2018,5,31,17,47,8,1255.39,NULL
2018,5,31,18,0,31,1255.39,NULL
2018,5,31,18,16,42,1255.39,NULL
2018,5,31,18,30,31,1255.39,NULL
2018,5,31,18,46,42,1255.39,NULL
2018,5,31,19,0,32,1255.39,NULL
2018,5,31,19,16,57,1255.39,NULL
2018,5,31,19,30,32,1255.39,NULL
2018,5,31,19,45,31,1255.39,NULL
2018,5,31,20,1,43,1255.39,NULL
2018,5,31,20,15,32,1255.39,NULL
2018,5,31,20,30,31,1255.39,NULL
2018,5,31,20,47,7,1255.39,NULL
2018,5,31,21,0,31,1255.39,NULL
2018,5,31,21,15,31,1255.39,NULL
2018,5,31,21,31,43,1255.39,NULL
2018,5,31,21,45,31,1255.39,NULL
2018,5,31,22,1,43,1255.39,NULL
2018,5,31,22,15,31,1255.39,NULL
2018,5,31,22,31,40,1255.39,NULL
2018,5,31,22,45,31,1255.39,NULL
2018,5,31,23,1,42,1255.39,NULL
2018,5,31,23,15,31,1255.39,NULL
2018,5,31,23,31,40,1255.39,NULL
2018,5,31,23,45,31,1255.39,NULL
2018,6,1,0,5,50,1255.39,NULL
2018,6,1,0,15,32,1255.39,NULL
2018,6,1,0,30,31,1255.39,NULL
2018,6,1,0,47,8,1255.39,NULL
2018,6,1,1,0,31,1255.39,NULL
2018,6,1,1,16,43,1255.39,NULL
2018,6,1,1,30,32,1255.39,NULL
2018,6,1,1,47,59,1255.39,NULL
2018,6,1,2,0,32,1255.39,NULL
2018,6,1,2,15,32,1255.39,NULL
2018,6,1,2,31,42,1255.39,NULL
2018,6,1,2,45,32,1255.39,NULL
2018,6,1,3,0,32,1255.39,NULL
2018,6,1,3,15,31,1255.39,NULL
2018,6,1,3,31,43,1255.39,NULL
2018,6,1,3,45,32,1255.39,NULL
2018,6,1,4,0,32,1255.39,NULL
2018,6,1,4,15,31,1255.39,NULL
2018,6,1,4,31,49,1255.39,NULL
2018,6,1,4,45,31,1255.39,NULL
2018,6,1,5,2,8,1255.39,NULL
2018,6,1,5,15,32,1255.39,NULL
2018,6,1,5,31,42,1255.39,NULL
2018,6,1,5,45,32,1255.39,NULL
2018,6,1,6,0,31,1255.39,NULL
2018,6,1,6,16,43,1255.39,NULL
2018,6,1,6,30,32,1255.39,NULL
2018,6,1,6,45,31,1255.39,NULL
2018,6,1,7,1,44,1255.39,NULL
2018,6,1,7,15,32,1255.39,NULL
2018,6,1,7,30,31,1255.39,NULL
2018,6,1,7,46,43,1255.39,NULL
2018,6,1,8,0,31,1255.39,NULL
2018,6,1,8,16,43,1255.39,NULL
2018,6,1,8,30,31,1255.39,NULL
2018,6,1,9,2,13,1255.39,NULL
2018,6,1,9,15,31,1255.39,NULL
2018,6,1,9,31,42,1255.39,NULL
2018,6,1,9,45,31,1255.39,NULL
2018,6,1,10,1,42,1255.39,NULL
2018,6,1,10,15,32,1255.39,NULL
2018,6,1,10,30,31,1255.39,NULL
2018,6,1,10,46,43,1255.39,NULL
2018,6,1,11,0,31,1255.39,NULL
2018,6,1,11,16,43,1255.39,NULL
2018,6,1,11,30,32,1255.39,NULL
2018,6,1,11,45,32,1255.39,NULL
2018,6,1,12,2,9,1255.39,NULL
2018,6,1,12,15,32,1255.39,NULL
2018,6,1,12,31,37,1255.39,NULL
2018,6,1,12,45,32,1255.39,NULL
2018,6,1,13,1,43,1255.39,NULL
2018,6,1,13,15,31,1255.39,NULL
2018,6,1,13,31,43,1255.39,NULL
2018,6,1,13,45,31,1255.39,NULL
2018,6,1,14,1,43,1255.39,NULL
2018,6,1,14,15,31,1255.39,NULL
2018,6,1,14,31,43,1255.39,NULL
2018,6,1,14,45,31,1255.39,NULL
2018,6,1,15,1,43,1255.39,NULL
2018,6,1,15,15,33,1255.39,NULL
2018,6,1,15,30,32,1255.39,NULL
2018,6,1,15,47,9,1255.39,NULL
2018,6,1,16,0,31,1255.39,NULL
2018,6,1,16,16,43,1255.39,NULL
2018,6,1,16,30,31,1255.39,NULL
2018,6,1,16,46,44,1255.39,NULL
2018,6,1,17,0,31,1255.39,NULL
2018,6,1,17,16,27,1255.39,NULL
2018,6,1,17,30,31,1255.39,NULL
2018,6,1,17,46,43,1255.39,NULL
2018,6,1,18,0,31,1255.39,NULL
2018,6,1,18,16,43,1255.39,NULL
2018,6,1,18,30,32,1255.39,NULL
2018,6,1,18,47,9,1255.39,NULL
2018,6,1,19,1,38,1255.39,NULL
2018,6,1,19,15,32,1255.39,NULL
2018,6,1,19,30,32,1255.39,NULL
2018,6,1,19,46,44,1255.39,NULL
2018,6,1,20,0,32,1255.39,NULL
2018,6,1,20,16,44,1255.39,NULL
2018,6,1,20,30,32,1255.39,NULL
2018,6,1,20,46,44,1255.39,NULL
2018,6,1,21,0,32,1255.39,NULL
2018,6,1,21,17,53,1255.39,NULL
2018,6,1,21,30,32,1255.39,NULL
2018,6,1,21,46,44,1255.39,NULL
2018,6,1,22,0,32,1255.39,NULL
2018,6,1,22,16,43,1255.39,NULL
2018,6,1,22,30,33,1255.39,NULL
2018,6,1,22,45,33,1255.39,NULL
2018,6,1,23,0,32,1255.39,NULL
2018,6,1,23,16,43,1255.39,NULL
2018,6,1,23,30,32,1255.39,NULL
2018,6,1,23,46,36,1255.39,NULL
2018,6,2,0,5,51,1255.39,NULL
2018,6,2,0,15,33,1255.39,NULL
2018,6,2,0,30,32,1255.39,NULL
2018,6,2,0,47,8,1255.39,NULL
2018,6,2,1,0,32,1255.39,NULL
2018,6,2,1,16,43,1255.39,NULL
2018,6,2,1,30,32,1255.39,NULL
2018,6,2,1,46,44,1255.39,NULL
2018,6,2,2,0,32,1255.39,NULL
2018,6,2,2,17,7,1255.39,NULL
2018,6,2,2,30,33,1255.39,NULL
2018,6,2,2,47,10,1255.39,NULL
2018,6,2,3,0,32,1255.39,NULL
2018,6,2,3,16,44,1255.39,NULL
2018,6,2,3,30,33,1255.39,NULL
2018,6,2,3,45,32,1255.39,NULL
2018,6,2,4,1,43,1255.39,NULL
2018,6,2,4,15,32,1255.39,NULL
2018,6,2,4,32,8,1255.39,NULL
2018,6,2,4,45,33,1255.39,NULL
2018,6,2,5,1,44,1255.39,NULL
2018,6,2,5,15,33,1255.39,NULL
2018,6,2,5,30,32,1255.39,NULL
2018,6,2,5,46,44,1255.39,NULL
2018,6,2,6,0,32,1255.39,NULL
2018,6,2,6,16,44,1255.39,NULL
2018,6,2,6,30,32,1255.39,NULL
2018,6,2,6,46,29,1255.39,NULL
2018,6,2,7,0,33,1255.39,NULL
2018,6,2,7,15,32,1255.39,NULL
2018,6,2,7,32,9,1255.39,NULL
2018,6,2,7,45,33,1255.39,NULL
2018,6,2,8,2,9,1255.39,NULL
2018,6,2,8,15,32,1255.39,NULL
2018,6,2,8,32,9,1255.39,NULL
2018,6,2,8,45,32,1255.39,NULL
2018,6,2,9,1,44,1255.39,NULL
2018,6,2,9,15,32,1255.39,NULL
2018,6,2,9,31,44,1255.39,NULL
2018,6,2,9,45,33,1255.39,NULL
2018,6,2,10,2,9,1255.39,NULL
2018,6,2,10,15,33,1255.39,NULL
2018,6,2,10,30,33,1255.39,NULL
2018,6,2,10,45,32,1255.39,NULL
2018,6,2,11,1,44,1255.39,NULL
2018,6,2,11,15,33,1255.39,NULL
2018,6,2,11,32,10,1255.39,NULL
2018,6,2,11,45,32,1255.39,NULL
2018,6,2,12,1,44,1255.39,NULL
2018,6,2,12,15,39,1255.39,NULL
2018,6,2,12,30,33,1255.39,NULL
2018,6,2,12,45,32,1255.39,NULL
2018,6,2,13,2,9,1255.39,NULL
2018,6,2,13,15,33,1255.39,NULL
2018,6,2,13,30,32,1255.39,NULL
2018,6,2,13,46,38,1255.39,NULL
2018,6,2,14,0,32,1255.39,NULL
2018,6,2,14,16,37,1255.39,NULL
2018,6,2,14,30,32,1255.39,NULL
2018,6,2,14,46,44,1255.39,NULL
2018,6,2,15,0,32,1255.39,NULL
2018,6,2,15,16,44,1255.39,NULL
2018,6,2,15,30,33,1255.39,NULL
2018,6,2,15,47,9,1255.39,NULL
2018,6,2,16,0,32,1255.39,NULL
2018,6,2,16,16,55,1255.39,NULL
2018,6,2,16,30,32,1255.39,NULL
2018,6,2,16,46,44,1255.39,NULL
2018,6,2,17,0,32,1255.39,NULL
2018,6,2,17,17,56,1255.39,NULL
2018,6,2,17,30,36,1255.39,NULL
2018,6,2,17,45,30,1255.39,NULL
2018,6,2,18,0,28,1255.39,NULL
2018,6,2,18,16,25,1255.39,NULL
2018,6,2,18,30,30,1255.39,NULL
2018,6,2,18,45,30,1255.39,NULL
2018,6,2,19,0,29,1255.39,NULL
2018,6,2,19,16,41,1255.39,NULL
2018,6,2,19,30,29,1255.39,NULL
2018,6,2,19,46,41,1255.39,NULL
2018,6,2,20,0,29,1255.39,NULL
2018,6,2,20,16,41,1255.39,NULL
2018,6,2,20,30,30,1255.39,NULL
2018,6,2,20,45,29,1255.39,NULL
2018,6,2,21,1,25,1255.39,NULL
2018,6,2,21,15,29,1255.39,NULL
2018,6,2,21,31,40,1255.39,NULL
2018,6,2,21,45,29,1255.39,NULL
2018,6,2,22,1,35,1255.39,NULL
2018,6,2,22,30,29,1255.39,NULL
2018,6,2,22,46,40,1255.39,NULL
2018,6,2,23,0,30,1255.39,NULL
2018,6,2,23,15,29,1255.39,NULL
2018,6,2,23,30,29,1255.39,NULL
2018,6,2,23,46,46,1255.39,NULL
2018,6,3,0,5,49,1255.39,NULL
2018,6,3,0,15,30,1255.39,NULL
2018,6,3,0,30,29,1255.39,NULL
2018,6,3,0,46,40,1255.39,NULL
2018,6,3,1,0,29,1255.39,NULL
2018,6,3,1,16,41,1255.39,NULL
2018,6,3,1,30,29,1255.39,NULL
2018,6,3,1,46,41,1255.39,NULL
2018,6,3,2,0,29,1255.39,NULL
2018,6,3,2,16,41,1255.39,NULL
2018,6,3,2,30,30,1255.39,NULL
2018,6,3,2,45,29,1255.39,NULL
2018,6,3,3,1,40,1255.39,NULL
2018,6,3,3,15,29,1255.39,NULL
2018,6,3,3,30,29,1255.39,NULL
2018,6,3,3,46,41,1255.39,NULL
2018,6,3,4,0,30,1255.39,NULL
2018,6,3,4,16,41,1255.39,NULL
2018,6,3,4,30,30,1255.39,NULL
2018,6,3,4,45,29,1255.39,NULL
2018,6,3,5,2,6,1255.39,NULL
2018,6,3,5,15,29,1255.39,NULL
2018,6,3,5,32,6,1255.39,NULL
2018,6,3,5,45,29,1255.39,NULL
2018,6,3,6,2,6,1255.39,NULL
2018,6,3,6,15,29,1255.39,NULL
2018,6,3,6,32,6,1255.39,NULL
2018,6,3,6,45,29,1255.39,NULL
2018,6,3,7,2,6,1255.39,NULL
2018,6,3,7,15,29,1255.39,NULL
2018,6,3,7,31,41,1255.39,NULL
2018,6,3,7,45,29,1255.39,NULL
2018,6,3,8,0,29,1255.39,NULL
2018,6,3,8,16,41,1255.39,NULL
2018,6,3,8,30,29,1255.39,NULL
2018,6,3,8,46,41,1255.39,NULL
2018,6,3,9,0,29,1255.39,NULL
2018,6,3,9,17,5,1255.39,NULL
2018,6,3,9,30,29,1255.39,NULL
2018,6,3,9,47,5,1255.39,NULL
2018,6,3,10,0,29,1255.39,NULL
2018,6,3,10,16,40,1255.39,NULL
2018,6,3,10,30,29,1255.39,NULL
2018,6,3,10,46,41,1255.39,NULL
2018,6,3,11,0,29,1255.39,NULL
2018,6,3,11,16,47,1255.39,NULL
2018,6,3,11,30,30,1255.39,NULL
2018,6,3,11,45,29,1255.39,NULL
2018,6,3,12,1,41,1255.39,NULL
2018,6,3,12,15,30,1255.39,NULL
2018,6,3,12,31,35,1255.39,NULL
2018,6,3,12,45,29,1255.39,NULL
2018,6,3,13,1,41,1255.39,NULL
2018,6,3,13,15,30,1255.39,NULL
2018,6,3,13,30,29,1255.39,NULL
2018,6,3,13,46,41,1255.39,NULL
2018,6,3,14,0,30,1255.39,NULL
2018,6,3,14,15,29,1255.39,NULL
2018,6,3,14,31,25,1255.39,NULL
2018,6,3,14,45,30,1255.39,NULL
2018,6,3,15,0,29,1255.39,NULL
2018,6,3,15,16,41,1255.39,NULL
2018,6,3,15,30,31,1255.39,NULL
2018,6,3,15,45,30,1255.39,NULL
2018,6,3,16,0,30,1255.39,NULL
2018,6,3,16,16,41,1255.39,NULL
2018,6,3,16,30,29,1255.39,NULL
2018,6,3,16,46,41,1255.39,NULL
2018,6,3,17,0,31,1255.39,NULL
2018,6,3,17,15,30,1255.39,NULL
2018,6,3,17,31,41,1255.39,NULL
2018,6,3,17,45,29,1255.39,NULL
2018,6,3,18,1,40,1255.39,NULL
2018,6,3,18,15,29,1255.39,NULL
2018,6,3,18,31,41,1255.39,NULL
2018,6,3,18,45,30,1255.39,NULL
2018,6,3,19,2,0,1255.39,NULL
2018,6,3,19,15,30,1255.39,NULL
2018,6,3,19,30,30,1255.39,NULL
2018,6,3,19,46,37,1255.39,NULL
2018,6,3,20,0,29,1255.39,NULL
2018,6,3,20,16,42,1255.39,NULL
2018,6,3,20,30,30,1255.39,NULL
2018,6,3,20,47,7,1255.39,NULL
2018,6,3,21,0,29,1255.39,NULL
2018,6,3,21,16,41,1255.39,NULL
2018,6,3,21,30,29,1255.39,NULL
2018,6,3,21,46,46,1255.39,NULL
2018,6,3,22,0,29,1255.39,NULL
2018,6,3,22,16,41,1255.39,NULL
2018,6,3,22,30,31,1255.39,NULL
2018,6,3,22,45,30,1255.39,NULL
2018,6,3,23,0,29,1255.39,NULL
2018,6,3,23,16,41,1255.39,NULL
2018,6,3,23,30,29,1255.39,NULL
2018,6,3,23,46,40,1255.39,NULL
2018,6,4,0,5,49,1255.39,NULL
2018,6,4,0,15,30,1255.39,NULL
2018,6,4,0,32,6,1255.39,NULL
2018,6,4,0,45,30,1255.39,NULL
2018,6,4,1,1,41,1255.39,NULL
2018,6,4,1,15,29,1255.39,NULL
2018,6,4,1,31,41,1255.39,NULL
2018,6,4,1,45,30,1255.39,NULL
2018,6,4,2,1,41,1255.39,NULL
2018,6,4,2,15,29,1255.39,NULL
2018,6,4,2,31,41,1255.39,NULL
2018,6,4,2,45,29,1255.39,NULL
2018,6,4,3,1,35,1255.39,NULL
2018,6,4,3,15,29,1255.39,NULL
2018,6,4,3,31,41,1255.39,NULL
2018,6,4,3,45,30,1255.39,NULL
2018,6,4,4,1,34,1255.39,NULL
2018,6,4,4,15,29,1255.39,NULL
2018,6,4,4,31,41,1255.39,NULL
2018,6,4,4,45,30,1255.39,NULL
2018,6,4,5,1,41,1255.39,NULL
2018,6,4,5,15,30,1255.39,NULL
2018,6,4,5,31,41,1255.39,NULL
2018,6,4,5,45,30,1255.39,NULL
2018,6,4,6,2,6,1255.39,NULL
2018,6,4,6,15,30,1255.39,NULL
2018,6,4,6,31,41,1255.39,NULL
2018,6,4,6,45,31,1255.39,NULL
2018,6,4,7,0,30,1255.39,NULL
2018,6,4,7,17,7,1255.39,NULL
2018,6,4,7,30,31,1255.39,NULL
2018,6,4,7,47,7,1255.39,NULL
2018,6,4,8,0,30,1255.39,NULL
2018,6,4,8,15,29,1255.39,NULL
2018,6,4,8,31,41,1255.39,NULL
2018,6,4,8,45,29,1255.39,NULL
2018,6,4,9,1,41,1255.39,NULL
2018,6,4,9,15,30,1255.39,NULL
2018,6,4,9,31,41,1255.39,NULL
2018,6,4,9,45,30,1255.39,NULL
2018,6,4,10,0,30,1255.39,NULL
2018,6,4,10,15,30,1255.39,NULL
2018,6,4,10,31,59,1255.39,NULL
2018,6,4,10,45,30,1255.39,NULL
2018,6,4,11,1,37,1255.39,NULL
2018,6,4,11,15,30,1255.39,NULL
2018,6,4,11,31,35,1255.39,NULL
